UtcTime,Computer,User,Platform,EventID,Image,CommandLine,ParentImage,DestinationIp,DestinationPort,Hashes
2026-03-09 12:57:01.722,FIN-WS16,q.turner,windows,1,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=gpu-process --renderer-client-id=29,C:\Program Files\Google\Chrome\Application\chrome.exe,,,SHA256=77009e7fea4910b7cc067dba3daf02d8722756a959f373cf04d0e8f372894cfb
2026-03-09 13:00:07.447,BLD-RUN-02,build-bot,linux,3,/usr/local/bin/kubectl,,/usr/bin/bash,52.94.180.22,443,SHA256=08d701abe45ab0fc4343c8c0304cd5ff951f0049ea3b19379daeceaa4145ddd4
2026-03-09 13:01:03.096,MAC-DEV-12,k.morris,macos,1,/usr/local/bin/npm,npm view react version,/bin/zsh,,,SHA256=f30df177166290f33534e7914b3c9768bd102ddb649f5cb48668e9c6a30cd93c
2026-03-09 13:01:38.686,FIN-WS18,d.holt,windows,1,C:\Program Files\Microsoft OneDrive\OneDrive.exe,OneDrive.exe /update,C:\Windows\explorer.exe,,,SHA256=3b8bb2c649181b01535b8714dfbcfd51ef06e4380686941dff1abfc40d3924ef
2026-03-09 13:02:31.193,MAC-DEV-06,i.patel,macos,1,/usr/bin/security,security list-keychains,/bin/zsh,,,SHA256=a5ea9b4f6fb06fdfbaf6052205221e73c5a6adbcde0f9a67949a08d180d7b6d4
2026-03-09 13:02:58.008,FIN-WS18,d.holt,windows,1,C:\Program Files\7-Zip\7z.exe,7z.exe t C:\Corp\Archives\weekly.7z,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,SHA256=e0fc9ee7e4bc539ac75bfefdf8b3caa44143b174b430962499e647a3672dfcc1
2026-03-09 13:03:04.583,MAC-DEV-14,u.shah,macos,1,/usr/local/bin/node,node ./scripts/lint.js,/usr/local/bin/npm,,,SHA256=f7cec9bbf90945a6385d7cd76ac64b577b5c1b6599a8a2f97d2c52f7b70c6ccb
2026-03-09 13:03:31.339,FIN-WS27,a.velasquez,windows,1,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=utility --utility-sub-type=network.mojom.NetworkService --renderer-client-id=28,C:\Program Files\Google\Chrome\Application\chrome.exe,,,SHA256=77009e7fea4910b7cc067dba3daf02d8722756a959f373cf04d0e8f372894cfb
2026-03-09 13:06:32.359,MAC-DEV-19,d.chen,macos,1,/usr/bin/git,git status --short,/bin/zsh,,,SHA256=32266d15f899a9a8667b8547376c0fd27c8c74ec855b625b562f8a2f0a5ba45b
2026-03-09 13:07:14.292,FIN-WS16,q.turner,windows,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe -NoProfile -Command Get-Date,C:\Windows\System32\userinit.exe,,,SHA256=47f473dca0bb19556cb68a8bc35e9851042a7d5463dfa2db66504032123a6eac
2026-03-09 13:07:32.069,FIN-WS27,a.velasquez,windows,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe -NoProfile -File C:\Corp\Scripts\MapDrives.ps1,C:\Windows\System32\userinit.exe,,,SHA256=47f473dca0bb19556cb68a8bc35e9851042a7d5463dfa2db66504032123a6eac
2026-03-09 13:07:49.909,MAC-OPS-02,c.nguyen,macos,1,/usr/bin/git,git fetch origin,/bin/zsh,,,SHA256=32266d15f899a9a8667b8547376c0fd27c8c74ec855b625b562f8a2f0a5ba45b
2026-03-09 13:08:06.570,SALES-WS19,f.martin,windows,1,C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE,OUTLOOK.EXE /recycle,C:\Windows\explorer.exe,,,SHA256=1bc1ea7a517c63b40cd085408996ecbe170c86ea9fbddc487f9f4e4f9df24d4c
2026-03-09 13:08:14.961,MAC-DEV-14,u.shah,macos,3,/usr/bin/curl,,/bin/zsh,140.82.112.5,443,SHA256=3d500fd2cf3b224504f06406c8c3931791f2846fe2aa8ab43f4773887029941f
2026-03-09 13:09:07.582,FIN-WS18,d.holt,windows,1,C:\Program Files\7-Zip\7z.exe,7z.exe t C:\Corp\Archives\weekly.7z,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,SHA256=e0fc9ee7e4bc539ac75bfefdf8b3caa44143b174b430962499e647a3672dfcc1
2026-03-09 13:09:08.810,HR-WS09,s.cho,windows,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe -NoProfile -File C:\Corp\Scripts\Inventory.ps1,C:\Windows\System32\userinit.exe,,,SHA256=47f473dca0bb19556cb68a8bc35e9851042a7d5463dfa2db66504032123a6eac
2026-03-09 13:09:54.939,RSCH-JUP-04,a.rahman,linux,1,/usr/bin/git,git log -5 --oneline,/usr/bin/bash,,,SHA256=32266d15f899a9a8667b8547376c0fd27c8c74ec855b625b562f8a2f0a5ba45b
2026-03-09 13:10:01.312,FIN-WS16,q.turner,windows,3,C:\Program Files\Microsoft OneDrive\OneDrive.exe,,C:\Windows\explorer.exe,152.199.19.161,443,SHA256=3b8bb2c649181b01535b8714dfbcfd51ef06e4380686941dff1abfc40d3924ef
2026-03-09 13:10:39.446,MAC-DEV-14,u.shah,macos,1,/usr/bin/security,security find-certificate -a -p /Library/Keychains/System.keychain,/bin/zsh,,,SHA256=a5ea9b4f6fb06fdfbaf6052205221e73c5a6adbcde0f9a67949a08d180d7b6d4
2026-03-09 13:12:41.341,FIN-WS22,e.park,windows,1,C:\Windows\System32\svchost.exe,svchost.exe -k LocalServiceNetworkRestricted -p,C:\Windows\System32\services.exe,,,SHA256=67b51efbb6a06896419de7bb308859adb23fdad0879a27c403c87072e16e6ebf
2026-03-09 13:12:45.087,HR-WS11,h.kim,windows,3,C:\Program Files\Google\Chrome\Application\chrome.exe,,C:\Program Files\Google\Chrome\Application\chrome.exe,13.107.137.10,443,SHA256=77009e7fea4910b7cc067dba3daf02d8722756a959f373cf04d0e8f372894cfb
2026-03-09 13:13:18.907,SALES-WS14,p.garcia,windows,1,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer --renderer-client-id=18,C:\Program Files\Google\Chrome\Application\chrome.exe,,,SHA256=77009e7fea4910b7cc067dba3daf02d8722756a959f373cf04d0e8f372894cfb
2026-03-09 13:13:32.427,MAC-DEV-04,n.byrd,macos,3,/usr/bin/curl,,/bin/zsh,140.82.113.4,443,SHA256=3d500fd2cf3b224504f06406c8c3931791f2846fe2aa8ab43f4773887029941f
2026-03-09 13:17:08.111,FIN-WS22,e.park,windows,1,C:\Program Files\Microsoft OneDrive\OneDrive.exe,OneDrive.exe /update,C:\Windows\explorer.exe,,,SHA256=3b8bb2c649181b01535b8714dfbcfd51ef06e4380686941dff1abfc40d3924ef
2026-03-09 13:18:43.053,MAC-DEV-06,i.patel,macos,1,/bin/bash,bash /opt/ops/rotate-logs.sh,/bin/launchd,,,SHA256=0eee9c21e7c0c91b492d0d37eae98a356eccd892865c7fe969d426722f418051
2026-03-09 13:19:25.414,SALES-WS08,b.foster,windows,3,C:\Program Files\Google\Chrome\Application\chrome.exe,,C:\Program Files\Google\Chrome\Application\chrome.exe,10.8.12.30,443,SHA256=77009e7fea4910b7cc067dba3daf02d8722756a959f373cf04d0e8f372894cfb
2026-03-09 13:22:39.022,SALES-WS14,p.garcia,windows,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe -NoProfile -File C:\Corp\Scripts\MapDrives.ps1,C:\Windows\System32\userinit.exe,,,SHA256=47f473dca0bb19556cb68a8bc35e9851042a7d5463dfa2db66504032123a6eac
2026-03-09 13:22:46.204,FIN-WS18,d.holt,windows,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe -NoProfile -File C:\Corp\Scripts\MapDrives.ps1,C:\Windows\System32\userinit.exe,,,SHA256=47f473dca0bb19556cb68a8bc35e9851042a7d5463dfa2db66504032123a6eac
2026-03-09 13:24:21.458,RSCH-JUP-03,j.mercer,linux,1,/usr/bin/curl,curl -fsSL https://api.github.com/meta,/usr/bin/bash,,,SHA256=3d500fd2cf3b224504f06406c8c3931791f2846fe2aa8ab43f4773887029941f
2026-03-09 13:24:22.979,SEC-JUMP-01,l.chen,linux,1,/usr/bin/curl,curl -fsSL https://api.github.com/meta,/usr/bin/bash,,,SHA256=3d500fd2cf3b224504f06406c8c3931791f2846fe2aa8ab43f4773887029941f
2026-03-09 13:25:02.148,MAC-DEV-06,i.patel,macos,1,/bin/bash,bash -lc uptime,/bin/launchd,,,SHA256=0eee9c21e7c0c91b492d0d37eae98a356eccd892865c7fe969d426722f418051
2026-03-09 13:25:18.617,FIN-WS33,v.ellis,windows,1,C:\Program Files\WindowsApps\MSTeams_25020.2209.3470.2112_x64__8wekyb3d8bbwe\ms-teams.exe,ms-teams.exe --processStart Teams.exe --client-process-id=4026,C:\Windows\explorer.exe,,,SHA256=04b01804e9e5e31b51747d9171b64b1b33a478f44096bf0643b3900640b1529a
2026-03-09 13:25:25.603,MAC-DESIGN-03,w.hughes,macos,1,/usr/bin/git,git status --short,/bin/zsh,,,SHA256=32266d15f899a9a8667b8547376c0fd27c8c74ec855b625b562f8a2f0a5ba45b
2026-03-09 13:25:25.837,MAC-DEV-06,i.patel,macos,1,/bin/zsh,zsh -c pwd,/System/Library/CoreServices/loginwindow.app/Contents/MacOS/loginwindow,,,SHA256=fa97ab687a1e940c34e8f212d5eeada169e3f33c1cc4d9eb7731b1964571c0e5
2026-03-09 13:26:13.678,FIN-WS18,d.holt,windows,1,C:\Program Files\7-Zip\7z.exe,7z.exe t C:\Corp\Archives\weekly.7z,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,SHA256=e0fc9ee7e4bc539ac75bfefdf8b3caa44143b174b430962499e647a3672dfcc1
2026-03-09 13:26:19.020,MAC-DEV-19,d.chen,macos,1,/usr/local/bin/node,node ./tools/check-schema.js,/usr/local/bin/npm,,,SHA256=f7cec9bbf90945a6385d7cd76ac64b577b5c1b6599a8a2f97d2c52f7b70c6ccb
2026-03-09 13:26:36.286,FIN-WS16,q.turner,windows,1,C:\Program Files\WindowsApps\MSTeams_25020.2209.3470.2112_x64__8wekyb3d8bbwe\ms-teams.exe,ms-teams.exe --type=gpu-process --client-process-id=4062,C:\Windows\explorer.exe,,,SHA256=04b01804e9e5e31b51747d9171b64b1b33a478f44096bf0643b3900640b1529a
2026-03-09 13:26:53.580,MAC-DEV-21,y.li,macos,3,/usr/local/bin/npm,,/bin/zsh,104.16.24.34,443,SHA256=f30df177166290f33534e7914b3c9768bd102ddb649f5cb48668e9c6a30cd93c
2026-03-09 13:27:14.878,FIN-WS31,m.sato,windows,1,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=gpu-process --renderer-client-id=58,C:\Program Files\Google\Chrome\Application\chrome.exe,,,SHA256=77009e7fea4910b7cc067dba3daf02d8722756a959f373cf04d0e8f372894cfb
2026-03-09 13:28:59.185,MAC-DEV-09,t.owens,macos,1,/Applications/Google Chrome.app/Contents/MacOS/Google Chrome,Google Chrome --type=utility --utility-sub-type=network.mojom.NetworkService --renderer-client-id=10,/Applications/Google Chrome.app/Contents/MacOS/Google Chrome,,,SHA256=1746480eef3bfb8e3d46c154b5f3552da3e9bc592ac772d89d7d83546f11da60
2026-03-09 13:29:06.907,MAC-DEV-09,t.owens,macos,1,/usr/local/bin/npm,npm audit --omit=dev,/bin/zsh,,,SHA256=f30df177166290f33534e7914b3c9768bd102ddb649f5cb48668e9c6a30cd93c
2026-03-09 13:29:40.003,FIN-WS18,d.holt,windows,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe -NoProfile -Command Get-Date,C:\Windows\System32\userinit.exe,,,SHA256=47f473dca0bb19556cb68a8bc35e9851042a7d5463dfa2db66504032123a6eac
2026-03-09 13:30:21.370,FIN-WS33,v.ellis,windows,1,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=utility --utility-sub-type=network.mojom.NetworkService --renderer-client-id=25,C:\Program Files\Google\Chrome\Application\chrome.exe,,,SHA256=77009e7fea4910b7cc067dba3daf02d8722756a959f373cf04d0e8f372894cfb
2026-03-09 13:30:22.990,SALES-WS19,f.martin,windows,1,C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE,OUTLOOK.EXE /select outlook:inbox,C:\Windows\explorer.exe,,,SHA256=1bc1ea7a517c63b40cd085408996ecbe170c86ea9fbddc487f9f4e4f9df24d4c
2026-03-09 13:31:30.814,MAC-DEV-12,k.morris,macos,1,/usr/bin/git,git log -5 --oneline,/bin/zsh,,,SHA256=32266d15f899a9a8667b8547376c0fd27c8c74ec855b625b562f8a2f0a5ba45b
2026-03-09 13:32:20.967,FIN-WS18,d.holt,windows,1,C:\Windows\System32\svchost.exe,svchost.exe -k NetworkService -p,C:\Windows\System32\services.exe,,,SHA256=67b51efbb6a06896419de7bb308859adb23fdad0879a27c403c87072e16e6ebf
2026-03-09 13:33:27.669,HR-WS11,h.kim,windows,1,C:\Windows\System32\cmd.exe,cmd.exe /c whoami /groups,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,SHA256=c99d9b8907426d1d6083b09b48456b7beb29fb708bbe58bf561ceda71550677a
2026-03-09 13:33:44.675,SEC-JUMP-01,l.chen,linux,1,/usr/bin/git,git status --short,/usr/bin/bash,,,SHA256=32266d15f899a9a8667b8547376c0fd27c8c74ec855b625b562f8a2f0a5ba45b
2026-03-09 13:34:03.505,RSCH-JUP-03,j.mercer,linux,3,/usr/bin/git,,/usr/bin/bash,185.199.108.133,443,SHA256=32266d15f899a9a8667b8547376c0fd27c8c74ec855b625b562f8a2f0a5ba45b
2026-03-09 13:35:39.172,OPS-WS12,z.adams,windows,1,C:\Windows\System32\cmd.exe,cmd.exe /c whoami /groups,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,SHA256=c99d9b8907426d1d6083b09b48456b7beb29fb708bbe58bf561ceda71550677a
2026-03-09 13:35:46.141,FIN-WS27,a.velasquez,windows,1,C:\Windows\System32\cmd.exe,cmd.exe /c ipconfig /all,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,SHA256=c99d9b8907426d1d6083b09b48456b7beb29fb708bbe58bf561ceda71550677a
2026-03-09 13:36:08.982,SALES-WS14,p.garcia,windows,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe -NoProfile -File C:\Corp\Scripts\MapDrives.ps1,C:\Windows\System32\userinit.exe,,,SHA256=47f473dca0bb19556cb68a8bc35e9851042a7d5463dfa2db66504032123a6eac
2026-03-09 13:36:34.394,MAC-DEV-06,i.patel,macos,3,/usr/bin/git,,/bin/zsh,140.82.112.4,443,SHA256=32266d15f899a9a8667b8547376c0fd27c8c74ec855b625b562f8a2f0a5ba45b
2026-03-09 13:36:36.069,HR-WS11,h.kim,windows,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe -NoProfile -Command Get-Date,C:\Windows\System32\userinit.exe,,,SHA256=47f473dca0bb19556cb68a8bc35e9851042a7d5463dfa2db66504032123a6eac
2026-03-09 13:36:51.585,SALES-WS19,f.martin,windows,1,C:\Program Files\WindowsApps\MSTeams_25020.2209.3470.2112_x64__8wekyb3d8bbwe\ms-teams.exe,ms-teams.exe --processStart Teams.exe --client-process-id=4021,C:\Windows\explorer.exe,,,SHA256=04b01804e9e5e31b51747d9171b64b1b33a478f44096bf0643b3900640b1529a
2026-03-09 13:38:28.479,SALES-WS22,n.ortiz,windows,1,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=gpu-process --renderer-client-id=13,C:\Program Files\Google\Chrome\Application\chrome.exe,,,SHA256=77009e7fea4910b7cc067dba3daf02d8722756a959f373cf04d0e8f372894cfb
2026-03-09 13:39:10.326,MAC-DEV-14,u.shah,macos,1,/bin/bash,bash -lc uptime,/bin/launchd,,,SHA256=0eee9c21e7c0c91b492d0d37eae98a356eccd892865c7fe969d426722f418051
2026-03-09 13:41:16.189,BLD-RUN-02,build-bot,linux,1,/usr/bin/python3,python3 -m pip check,/usr/lib/systemd/systemd,,,SHA256=f96e2e71ff6691e0e9d30388cd47368bec637f991188c84e778f51238c2c34a9
2026-03-09 13:41:51.373,FIN-WS24,x.wright,windows,1,C:\Program Files\WindowsApps\MSTeams_25020.2209.3470.2112_x64__8wekyb3d8bbwe\ms-teams.exe,ms-teams.exe --type=renderer --client-process-id=4074,C:\Windows\explorer.exe,,,SHA256=04b01804e9e5e31b51747d9171b64b1b33a478f44096bf0643b3900640b1529a
2026-03-09 13:42:49.315,SALES-WS14,p.garcia,windows,1,C:\Program Files\Microsoft OneDrive\OneDrive.exe,OneDrive.exe /background,C:\Windows\explorer.exe,,,SHA256=3b8bb2c649181b01535b8714dfbcfd51ef06e4380686941dff1abfc40d3924ef
2026-03-09 13:43:56.317,FIN-WS29,o.reed,windows,3,C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE,,C:\Windows\explorer.exe,20.190.128.25,443,SHA256=1bc1ea7a517c63b40cd085408996ecbe170c86ea9fbddc487f9f4e4f9df24d4c
2026-03-09 13:45:16.301,FIN-WS16,q.turner,windows,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe -NoProfile -File C:\Corp\Scripts\Inventory.ps1,C:\Windows\System32\userinit.exe,,,SHA256=47f473dca0bb19556cb68a8bc35e9851042a7d5463dfa2db66504032123a6eac
2026-03-09 13:45:24.026,MAC-DEV-21,y.li,macos,1,/bin/bash,bash /opt/ops/rotate-logs.sh,/bin/launchd,,,SHA256=0eee9c21e7c0c91b492d0d37eae98a356eccd892865c7fe969d426722f418051
2026-03-09 13:45:48.433,MAC-DEV-09,t.owens,macos,3,/Applications/Google Chrome.app/Contents/MacOS/Google Chrome,,/Applications/Google Chrome.app/Contents/MacOS/Google Chrome,74.112.186.145,443,SHA256=1746480eef3bfb8e3d46c154b5f3552da3e9bc592ac772d89d7d83546f11da60
2026-03-09 13:46:03.995,SALES-WS19,f.martin,windows,1,C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE,OUTLOOK.EXE /embedding,C:\Windows\explorer.exe,,,SHA256=1bc1ea7a517c63b40cd085408996ecbe170c86ea9fbddc487f9f4e4f9df24d4c
2026-03-09 13:46:09.352,MAC-DEV-09,t.owens,macos,1,/usr/local/bin/node,node ./scripts/build.js,/usr/local/bin/npm,,,SHA256=f7cec9bbf90945a6385d7cd76ac64b577b5c1b6599a8a2f97d2c52f7b70c6ccb
2026-03-09 13:46:19.651,FIN-WS18,d.holt,windows,3,C:\Program Files\Google\Chrome\Application\chrome.exe,,C:\Program Files\Google\Chrome\Application\chrome.exe,185.199.108.133,443,SHA256=77009e7fea4910b7cc067dba3daf02d8722756a959f373cf04d0e8f372894cfb
2026-03-09 13:47:14.348,SALES-WS14,p.garcia,windows,1,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer --renderer-client-id=60,C:\Program Files\Google\Chrome\Application\chrome.exe,,,SHA256=77009e7fea4910b7cc067dba3daf02d8722756a959f373cf04d0e8f372894cfb
2026-03-09 13:47:15.271,SALES-WS08,b.foster,windows,1,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=gpu-process --renderer-client-id=26,C:\Program Files\Google\Chrome\Application\chrome.exe,,,SHA256=77009e7fea4910b7cc067dba3daf02d8722756a959f373cf04d0e8f372894cfb
2026-03-09 13:48:46.971,FIN-WS16,q.turner,windows,1,C:\Program Files\7-Zip\7z.exe,7z.exe a C:\Temp\reports.7z C:\Reports\*.csv,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,SHA256=e0fc9ee7e4bc539ac75bfefdf8b3caa44143b174b430962499e647a3672dfcc1
2026-03-09 13:48:51.003,MAC-DEV-12,k.morris,macos,1,/Applications/Google Chrome.app/Contents/MacOS/Google Chrome,Google Chrome --type=renderer --renderer-client-id=14,/Applications/Google Chrome.app/Contents/MacOS/Google Chrome,,,SHA256=1746480eef3bfb8e3d46c154b5f3552da3e9bc592ac772d89d7d83546f11da60
2026-03-09 13:49:11.162,OPS-WS12,z.adams,windows,1,C:\Windows\System32\svchost.exe,svchost.exe -k netsvcs -p,C:\Windows\System32\services.exe,,,SHA256=67b51efbb6a06896419de7bb308859adb23fdad0879a27c403c87072e16e6ebf
2026-03-09 13:49:18.227,MAC-DEV-06,i.patel,macos,1,/usr/bin/git,git remote -v,/bin/zsh,,,SHA256=32266d15f899a9a8667b8547376c0fd27c8c74ec855b625b562f8a2f0a5ba45b
2026-03-09 13:49:35.692,BLD-RUN-03,build-bot,linux,1,/usr/bin/bash,bash /opt/ops/rotate-logs.sh,/usr/bin/systemd,,,SHA256=b44ac65d3ce91827472cf3ddc88198c20bc3946883b9670825db43a12947af8d
2026-03-09 13:50:56.184,FIN-WS24,x.wright,windows,1,C:\Program Files\WindowsApps\MSTeams_25020.2209.3470.2112_x64__8wekyb3d8bbwe\ms-teams.exe,ms-teams.exe --type=renderer --client-process-id=4052,C:\Windows\explorer.exe,,,SHA256=04b01804e9e5e31b51747d9171b64b1b33a478f44096bf0643b3900640b1529a
2026-03-09 13:51:54.298,BLD-RUN-02,build-bot,linux,1,/usr/bin/bash,bash -lc uptime,/usr/bin/systemd,,,SHA256=b44ac65d3ce91827472cf3ddc88198c20bc3946883b9670825db43a12947af8d
2026-03-09 13:52:01.100,FIN-WS33,v.ellis,windows,1,C:\Windows\System32\cmd.exe,cmd.exe /c whoami /groups,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,SHA256=c99d9b8907426d1d6083b09b48456b7beb29fb708bbe58bf561ceda71550677a
2026-03-09 13:52:24.402,MAC-DESIGN-03,w.hughes,macos,3,/usr/local/bin/npm,,/bin/zsh,104.16.25.34,443,SHA256=f30df177166290f33534e7914b3c9768bd102ddb649f5cb48668e9c6a30cd93c
2026-03-09 13:52:47.341,SEC-JUMP-01,l.chen,linux,1,/usr/bin/curl,curl -sS https://status.github.com/api/status.json,/usr/bin/bash,,,SHA256=3d500fd2cf3b224504f06406c8c3931791f2846fe2aa8ab43f4773887029941f
2026-03-09 13:53:29.318,MAC-OPS-02,c.nguyen,macos,1,/usr/bin/git,git status --short,/bin/zsh,,,SHA256=32266d15f899a9a8667b8547376c0fd27c8c74ec855b625b562f8a2f0a5ba45b
2026-03-09 13:55:51.425,FIN-WS33,v.ellis,windows,1,C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE,OUTLOOK.EXE /recycle,C:\Windows\explorer.exe,,,SHA256=1bc1ea7a517c63b40cd085408996ecbe170c86ea9fbddc487f9f4e4f9df24d4c
2026-03-09 13:56:31.300,FIN-WS24,x.wright,windows,3,C:\Program Files\Microsoft OneDrive\OneDrive.exe,,C:\Windows\explorer.exe,13.107.137.10,443,SHA256=3b8bb2c649181b01535b8714dfbcfd51ef06e4380686941dff1abfc40d3924ef
2026-03-09 13:58:32.107,RSCH-JUP-03,j.mercer,linux,1,/usr/bin/bash,bash /opt/ops/healthcheck.sh,/usr/bin/systemd,,,SHA256=b44ac65d3ce91827472cf3ddc88198c20bc3946883b9670825db43a12947af8d
2026-03-09 13:58:52.523,HR-WS11,h.kim,windows,3,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,C:\Windows\System32\userinit.exe,104.16.24.34,443,SHA256=47f473dca0bb19556cb68a8bc35e9851042a7d5463dfa2db66504032123a6eac
2026-03-09 13:59:10.207,BLD-RUN-03,build-bot,linux,1,/usr/bin/bash,bash /opt/ops/healthcheck.sh,/usr/bin/systemd,,,SHA256=b44ac65d3ce91827472cf3ddc88198c20bc3946883b9670825db43a12947af8d
2026-03-09 14:00:48.441,BLD-RUN-02,build-bot,linux,1,/usr/bin/python3,python3 /opt/jobs/report.py,/usr/lib/systemd/systemd,,,SHA256=f96e2e71ff6691e0e9d30388cd47368bec637f991188c84e778f51238c2c34a9
2026-03-09 14:00:48.829,BLD-RUN-02,build-bot,linux,1,/usr/bin/containerd-shim-runc-v2,containerd-shim-runc-v2 containerd-shim-runc-v2 -namespace k8s.io,/usr/bin/containerd,,,SHA256=a23168a43f214f3b18407ef9a6bbc52ae78a6c88bf2d782d391840f2429ea5cf
2026-03-09 14:01:06.506,FIN-WS16,q.turner,windows,1,C:\Program Files\WindowsApps\MSTeams_25020.2209.3470.2112_x64__8wekyb3d8bbwe\ms-teams.exe,ms-teams.exe --processStart Teams.exe --client-process-id=4029,C:\Windows\explorer.exe,,,SHA256=04b01804e9e5e31b51747d9171b64b1b33a478f44096bf0643b3900640b1529a
2026-03-09 14:01:41.538,BLD-RUN-03,build-bot,linux,1,/usr/bin/containerd-shim-runc-v2,containerd-shim-runc-v2 containerd-shim-runc-v2 -namespace k8s.io,/usr/bin/containerd,,,SHA256=a23168a43f214f3b18407ef9a6bbc52ae78a6c88bf2d782d391840f2429ea5cf
2026-03-09 14:01:43.545,BLD-RUN-02,build-bot,linux,3,/usr/bin/curl,,/usr/bin/bash,140.82.113.4,443,SHA256=3d500fd2cf3b224504f06406c8c3931791f2846fe2aa8ab43f4773887029941f
2026-03-09 14:05:28.513,MAC-DEV-09,t.owens,macos,1,/usr/local/bin/node,node ./scripts/lint.js,/usr/local/bin/npm,,,SHA256=f7cec9bbf90945a6385d7cd76ac64b577b5c1b6599a8a2f97d2c52f7b70c6ccb
2026-03-09 14:05:44.199,MAC-OPS-02,c.nguyen,macos,1,/bin/bash,bash /opt/ops/rotate-logs.sh,/bin/launchd,,,SHA256=0eee9c21e7c0c91b492d0d37eae98a356eccd892865c7fe969d426722f418051
2026-03-09 14:06:31.576,OPS-WS05,g.brooks,windows,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe -NoProfile -File C:\Corp\Scripts\Inventory.ps1,C:\Windows\System32\userinit.exe,,,SHA256=47f473dca0bb19556cb68a8bc35e9851042a7d5463dfa2db66504032123a6eac
2026-03-09 14:07:58.040,MAC-DEV-04,n.byrd,macos,1,/usr/bin/security,security list-keychains,/bin/zsh,,,SHA256=a5ea9b4f6fb06fdfbaf6052205221e73c5a6adbcde0f9a67949a08d180d7b6d4
2026-03-09 14:09:08.292,MAC-DEV-14,u.shah,macos,1,/bin/bash,bash -lc uptime,/bin/launchd,,,SHA256=0eee9c21e7c0c91b492d0d37eae98a356eccd892865c7fe969d426722f418051
2026-03-09 14:11:15.694,FIN-WS33,v.ellis,windows,3,C:\Program Files\Microsoft OneDrive\OneDrive.exe,,C:\Windows\explorer.exe,20.190.128.26,443,SHA256=3b8bb2c649181b01535b8714dfbcfd51ef06e4380686941dff1abfc40d3924ef
2026-03-09 14:11:30.972,HR-WS09,s.cho,windows,1,C:\Program Files\Microsoft OneDrive\OneDrive.exe,OneDrive.exe /update,C:\Windows\explorer.exe,,,SHA256=3b8bb2c649181b01535b8714dfbcfd51ef06e4380686941dff1abfc40d3924ef
2026-03-09 14:12:32.845,MAC-DEV-12,k.morris,macos,3,/usr/bin/git,,/bin/zsh,140.82.113.4,443,SHA256=32266d15f899a9a8667b8547376c0fd27c8c74ec855b625b562f8a2f0a5ba45b
2026-03-09 14:12:49.734,BLD-RUN-03,build-bot,linux,1,/usr/bin/containerd-shim-runc-v2,containerd-shim-runc-v2 containerd-shim-runc-v2 -namespace k8s.io,/usr/bin/containerd,,,SHA256=a23168a43f214f3b18407ef9a6bbc52ae78a6c88bf2d782d391840f2429ea5cf
2026-03-09 14:13:01.124,MAC-DEV-06,i.patel,macos,1,/usr/local/bin/node,node ./scripts/lint.js,/usr/local/bin/npm,,,SHA256=f7cec9bbf90945a6385d7cd76ac64b577b5c1b6599a8a2f97d2c52f7b70c6ccb
