ts,client,client_ip,query,type,response,rcode,latency_ms
2026-03-09T13:34:35.141Z,FIN-WS16,10.24.18.104,api.statuspage.io,A,104.192.142.25,NOERROR,11
2026-03-09T13:35:11.152Z,FIN-WS33,10.24.18.84,wiki.halcyonmeridian.com,A,10.8.12.30,NOERROR,9
2026-03-09T13:35:24.196Z,FIN-WS16,10.24.18.104,outlook.office.com,A,40.97.153.34,NOERROR,19
2026-03-09T13:36:06.330Z,MAC-DEV-06,10.88.44.75,slack.com,A,34.120.177.193,NOERROR,6
2026-03-09T13:36:35.605Z,FIN-WS22,10.24.18.41,registry.npmjs.org,A,104.16.24.34,NOERROR,23
2026-03-09T13:37:36.769Z,MAC-OPS-02,10.88.44.53,gist.githubusercontent.com,A,185.199.108.133,NOERROR,21
2026-03-09T13:37:37.814Z,OPS-WS12,10.8.12.68,api.box.com,A,74.112.186.145,NOERROR,7
2026-03-09T13:37:42.690Z,MAC-DEV-04,10.88.44.31,ocsp.digicert.com,A,93.184.220.29,NOERROR,11
2026-03-09T13:38:29.437Z,SALES-WS19,10.42.7.86,github.com,A,140.82.112.4,NOERROR,17
2026-03-09T13:38:49.344Z,FIN-WS18,10.24.18.73,s3.us-west-2.amazonaws.com,A,52.92.129.33,NOERROR,3
2026-03-09T13:38:56.964Z,SALES-WS19,10.42.7.86,windowsupdate.com,A,13.107.4.50,NOERROR,2
2026-03-09T13:40:41.185Z,HR-WS11,10.31.9.58,s3.us-west-2.amazonaws.com,A,52.92.128.17,NOERROR,24
2026-03-09T13:40:56.635Z,SALES-WS08,10.42.7.72,api.zoom.us,A,170.114.10.12,NOERROR,8
2026-03-09T13:42:51.926Z,MAC-DEV-21,10.88.44.97,github.com,A,140.82.112.4,NOERROR,16
2026-03-09T13:43:54.373Z,SALES-WS08,10.42.7.72,halcyonmeridian.box.com,A,74.112.186.44,NOERROR,6
2026-03-09T13:44:07.239Z,FIN-WS16,10.24.18.104,raw.githubusercontent.com,A,185.199.108.133,NOERROR,3
2026-03-09T13:44:50.516Z,SALES-WS22,10.42.7.97,sts.us-west-2.amazonaws.com,A,52.94.176.11,NOERROR,11
2026-03-09T13:45:35.857Z,OPS-WS12,10.8.12.68,atlassian.net,A,104.192.142.18,NOERROR,31
2026-03-09T13:47:54.978Z,RSCH-JUP-04,10.55.72.10,portal.office.com,A,13.107.6.171,NOERROR,10
2026-03-09T13:48:00.302Z,FIN-WS24,10.24.18.116,fs-internal-02.halcyonmeridian.com,A,10.24.2.18,NOERROR,31
2026-03-09T13:48:48.612Z,OPS-WS05,10.8.12.55,cdn.jsdelivr.net,A,151.101.1.229,NOERROR,16
2026-03-09T13:49:02.453Z,SEC-JUMP-01,10.3.8.12,upload.box.com,A,74.112.186.65,NOERROR,6
2026-03-09T13:49:05.714Z,MAC-OPS-02,10.88.44.53,api.statuspage.io,A,104.192.142.25,NOERROR,7
2026-03-09T13:49:12.870Z,RSCH-JUP-04,10.55.72.10,drive.google.com,A,142.250.72.46,NOERROR,3
2026-03-09T13:49:25.100Z,SALES-WS22,10.42.7.97,metrics-lab.corp.halcyonmeridian.com,A,-,NXDOMAIN,26
2026-03-09T13:49:38.091Z,SEC-JUMP-01,10.3.8.12,login.microsoftonline.com,A,20.190.128.25,NOERROR,5
2026-03-09T13:50:06.584Z,FIN-WS31,10.24.18.52,api.statuspage.io,A,104.192.143.25,NOERROR,18
2026-03-09T13:50:07.698Z,BLD-RUN-02,10.8.4.19,accounts.google.com,A,142.250.72.45,NOERROR,4
2026-03-09T13:50:08.028Z,RSCH-JUP-04,10.55.72.10,registry-1.docker.io,A,34.194.164.123,NOERROR,11
2026-03-09T13:50:43.941Z,SEC-JUMP-01,10.3.8.12,printer-west.corp.halcyonmeridian.com,A,-,NXDOMAIN,48
2026-03-09T13:51:02.613Z,SALES-WS14,10.42.7.61,scan-to-mail.corp.halcyonmeridian.com,A,-,SERVFAIL,40
2026-03-09T13:51:57.516Z,SALES-WS14,10.42.7.61,sharepoint.com,A,13.107.136.10,NOERROR,12
2026-03-09T13:52:04.832Z,FIN-WS22,10.24.18.41,registry.npmjs.org,A,104.16.24.34,NOERROR,22
2026-03-09T13:52:45.340Z,MAC-DEV-09,10.88.44.42,files.pythonhosted.org,A,151.101.1.63,NOERROR,21
2026-03-09T13:53:03.952Z,HR-WS09,10.31.9.44,raw.githubusercontent.com,A,185.199.108.133,NOERROR,19
2026-03-09T13:53:27.409Z,RSCH-JUP-04,10.55.72.10,ssm.us-west-2.amazonaws.com,A,52.94.184.30,NOERROR,3
2026-03-09T13:55:35.150Z,HR-WS17,10.31.9.76,sts.us-west-2.amazonaws.com,A,52.94.176.11,NOERROR,3
2026-03-09T13:57:29.365Z,HR-WS09,10.31.9.44,docker.io,A,44.208.254.194,NOERROR,22
2026-03-09T13:57:41.231Z,SALES-WS08,10.42.7.72,splunk.halcyonmeridian.com,A,10.3.8.20,NOERROR,17
2026-03-09T13:57:52.055Z,HR-WS11,10.31.9.58,ocsp.digicert.com,A,93.184.220.30,NOERROR,13
2026-03-09T13:58:23.048Z,MAC-DEV-21,10.88.44.97,swcdn.apple.com,A,17.253.144.20,NOERROR,12
2026-03-09T13:58:26.268Z,SEC-JUMP-01,10.3.8.12,raw.githubusercontent.com,A,185.199.109.133,NOERROR,49
2026-03-09T14:00:19.378Z,FIN-WS16,10.24.18.104,apple.com,A,17.253.144.10,NOERROR,7
2026-03-09T14:00:19.584Z,RSCH-JUP-03,10.55.72.9,outlook.office.com,A,40.97.153.18,NOERROR,8
2026-03-09T14:00:48.658Z,OPS-WS12,10.8.12.68,sts.us-west-2.amazonaws.com,A,52.94.176.11,NOERROR,7
2026-03-09T14:01:25.180Z,FIN-WS22,10.24.18.41,upload.box.com,A,74.112.186.55,NOERROR,11
2026-03-09T14:01:29.259Z,FIN-WS24,10.24.18.116,sts.us-west-2.amazonaws.com,A,52.94.177.11,NOERROR,26
2026-03-09T14:02:10.190Z,HR-WS09,10.31.9.44,raw.githubusercontent.com,A,185.199.108.133,NOERROR,15
2026-03-09T14:02:17.822Z,FIN-WS24,10.24.18.116,raw.githubusercontent.com,A,185.199.109.133,NOERROR,2
2026-03-09T14:02:30.277Z,FIN-WS16,10.24.18.104,eks.us-west-2.amazonaws.com,A,52.94.181.22,NOERROR,7
2026-03-09T14:03:17.581Z,RSCH-JUP-03,10.55.72.9,drive.google.com,A,142.250.72.14,NOERROR,7
2026-03-09T14:03:56.641Z,MAC-DEV-19,10.88.44.119,registry.npmjs.org,A,104.16.25.34,NOERROR,4
2026-03-09T14:03:57.590Z,OPS-WS12,10.8.12.68,login.microsoftonline.com,A,20.190.128.25,NOERROR,9
2026-03-09T14:04:10.714Z,SALES-WS22,10.42.7.97,eks.us-west-2.amazonaws.com,A,52.94.181.22,NOERROR,10
2026-03-09T14:04:13.108Z,FIN-WS24,10.24.18.116,halcyonmeridian.box.com,A,74.112.186.44,NOERROR,2
2026-03-09T14:04:15.761Z,MAC-DEV-12,10.88.44.64,docs.google.com,A,142.250.72.78,NOERROR,2
2026-03-09T14:04:22.590Z,MAC-DEV-14,10.88.44.108,objects.githubusercontent.com,A,185.199.109.133,NOERROR,6
2026-03-09T14:04:28.748Z,HR-WS09,10.31.9.44,eks.us-west-2.amazonaws.com,A,52.94.181.22,NOERROR,40
2026-03-09T14:04:28.911Z,MAC-DEV-19,10.88.44.119,brew.sh,A,185.199.108.153,NOERROR,20
2026-03-09T14:04:34.300Z,MAC-DEV-14,10.88.44.108,gitlab.halcyonmeridian.com,A,10.8.4.30,NOERROR,11
2026-03-09T14:04:50.417Z,SALES-WS22,10.42.7.97,swcdn.apple.com,A,17.253.144.21,NOERROR,2
2026-03-09T14:04:53.013Z,BLD-RUN-02,10.8.4.19,swcdn.apple.com,A,17.253.144.20,NOERROR,15
2026-03-09T14:05:46.831Z,MAC-DEV-17,10.88.44.17,registry.npmjs.org,A,104.16.25.34,NOERROR,5
2026-03-09T14:06:00.764Z,SALES-WS08,10.42.7.72,api.zoom.us,A,170.114.10.11,NOERROR,13
2026-03-09T14:06:05.638Z,FIN-WS27,10.24.18.61,printer-west.corp.halcyonmeridian.com,A,-,SERVFAIL,87
2026-03-09T14:06:45.579Z,MAC-DEV-17,10.88.44.17,console.aws.amazon.com,A,54.239.28.86,NOERROR,10
2026-03-09T14:07:14.883Z,FIN-WS24,10.24.18.116,windowsupdate.com,A,13.107.4.50,NOERROR,33
2026-03-09T14:07:34.215Z,MAC-DESIGN-03,10.88.44.86,wiki.halcyonmeridian.com,A,10.8.12.30,NOERROR,6
2026-03-09T14:07:47.176Z,FIN-WS31,10.24.18.52,zoom.us,A,170.114.52.2,NOERROR,8
2026-03-09T14:10:16.684Z,HR-WS11,10.31.9.58,apple.com,A,17.253.144.11,NOERROR,38
2026-03-09T14:10:26.240Z,MAC-DEV-04,10.88.44.31,ocsp.digicert.com,A,93.184.220.30,NOERROR,17
2026-03-09T14:10:57.896Z,BLD-RUN-03,10.8.4.20,slack.com,A,34.149.100.209,NOERROR,4
2026-03-09T14:12:05.041Z,HR-WS09,10.31.9.44,registry-1.docker.io,A,34.194.164.123,NOERROR,37
2026-03-09T14:13:24.675Z,MAC-DEV-04,10.88.44.31,fs-internal-02.halcyonmeridian.com,A,10.24.2.18,NOERROR,17
2026-03-09T14:14:44.628Z,MAC-DEV-17,10.88.44.17,fs-internal-02.halcyonmeridian.com,A,10.24.2.18,NOERROR,21
2026-03-09T14:14:45.532Z,FIN-WS22,10.24.18.41,api.github.com,A,140.82.112.5,NOERROR,2
2026-03-09T14:14:58.364Z,MAC-DEV-19,10.88.44.119,gist.githubusercontent.com,A,185.199.108.133,NOERROR,6
2026-03-09T14:16:33.411Z,FIN-WS33,10.24.18.84,registry-1.docker.io,A,34.194.164.123,NOERROR,21
2026-03-09T14:17:12.953Z,MAC-DEV-19,10.88.44.119,docs.aws.amazon.com,A,18.160.18.12,NOERROR,24
2026-03-09T14:17:20.519Z,MAC-DEV-14,10.88.44.108,sts.us-west-2.amazonaws.com,A,52.94.176.11,NOERROR,19
2026-03-09T14:19:38.143Z,HR-WS11,10.31.9.58,zoom.us,A,170.114.52.2,NOERROR,13
2026-03-09T14:21:01.106Z,FIN-WS22,10.24.18.41,windowsupdate.com,A,13.107.4.50,NOERROR,24
2026-03-09T14:21:16.096Z,RSCH-JUP-03,10.55.72.9,halcyonmeridian.box.com,A,74.112.186.55,NOERROR,30
2026-03-09T14:25:02.077Z,OPS-WS12,10.8.12.68,registry.npmjs.org,A,104.16.25.34,NOERROR,14
2026-03-09T14:25:22.806Z,FIN-WS29,10.24.18.92,brew.sh,A,185.199.108.153,NOERROR,33
2026-03-09T14:25:40.582Z,RSCH-JUP-03,10.55.72.9,objects.githubusercontent.com,A,185.199.108.133,NOERROR,14
2026-03-09T14:26:14.579Z,RSCH-JUP-04,10.55.72.10,objects.githubusercontent.com,A,185.199.108.133,NOERROR,29
2026-03-09T14:26:15.004Z,FIN-WS18,10.24.18.73,registry.npmjs.org,A,104.16.24.34,NOERROR,21
2026-03-09T14:27:16.410Z,MAC-OPS-02,10.88.44.53,halcyonmeridian.box.com,A,74.112.186.44,NOERROR,4
2026-03-09T14:27:34.367Z,MAC-DEV-14,10.88.44.108,gitlab.halcyonmeridian.com,A,10.8.4.30,NOERROR,10
2026-03-09T14:27:56.501Z,MAC-DEV-04,10.88.44.31,login.microsoftonline.com,A,20.190.128.26,NOERROR,3
2026-03-09T14:28:08.697Z,HR-WS11,10.31.9.58,drive.google.com,A,142.250.72.14,NOERROR,6
2026-03-09T14:28:25.429Z,SEC-JUMP-01,10.3.8.12,api.box.com,A,74.112.186.144,NOERROR,41
2026-03-09T14:28:26.070Z,MAC-DEV-06,10.88.44.75,graph.microsoft.com,A,20.190.128.12,NOERROR,3
2026-03-09T14:28:36.314Z,FIN-WS16,10.24.18.104,eks.us-west-2.amazonaws.com,A,52.94.180.22,NOERROR,22
2026-03-09T14:28:54.985Z,RSCH-JUP-03,10.55.72.9,docker.io,A,34.194.164.123,NOERROR,16
2026-03-09T14:28:56.287Z,FIN-WS18,10.24.18.73,swcdn.apple.com,A,17.253.144.20,NOERROR,2
2026-03-09T14:29:38.927Z,FIN-WS31,10.24.18.52,crl.microsoft.com,A,23.53.35.17,NOERROR,36
2026-03-09T14:30:18.279Z,RSCH-JUP-03,10.55.72.9,files.pythonhosted.org,A,151.101.1.63,NOERROR,15
2026-03-09T14:30:35.806Z,HR-WS11,10.31.9.58,registry.npmjs.org,A,104.16.24.34,NOERROR,25
2026-03-09T14:30:37.539Z,SALES-WS14,10.42.7.61,windowsupdate.com,A,13.107.5.50,NOERROR,13
2026-03-09T14:31:15.964Z,FIN-WS24,10.24.18.116,splunk.halcyonmeridian.com,A,10.3.8.20,NOERROR,5
2026-03-09T14:32:04.681Z,MAC-DEV-17,10.88.44.17,objects.githubusercontent.com,A,185.199.108.133,NOERROR,8
2026-03-09T14:32:05.106Z,FIN-WS22,10.24.18.41,teams.microsoft.com,A,52.113.194.133,NOERROR,15
2026-03-09T14:32:26.506Z,OPS-WS12,10.8.12.68,outlook.office.com,A,40.97.153.34,NOERROR,2
2026-03-09T14:33:03.703Z,MAC-DEV-04,10.88.44.31,registry-1.docker.io,A,34.194.164.123,NOERROR,13
2026-03-09T14:33:28.018Z,MAC-DEV-12,10.88.44.64,atlassian.net,A,104.192.142.18,NOERROR,3
2026-03-09T14:36:10.050Z,MAC-OPS-02,10.88.44.53,eks.us-west-2.amazonaws.com,A,52.94.180.22,NOERROR,37
2026-03-09T14:36:48.846Z,FIN-WS22,10.24.18.41,gitlab.halcyonmeridian.com,A,10.8.4.30,NOERROR,8
2026-03-09T14:37:21.481Z,RSCH-JUP-03,10.55.72.9,cdn.slack.com,A,18.160.10.14,NOERROR,3
2026-03-09T14:37:51.754Z,FIN-WS27,10.24.18.61,windowsupdate.com,A,13.107.5.50,NOERROR,23
2026-03-09T14:38:17.777Z,RSCH-JUP-04,10.55.72.10,accounts.google.com,A,142.250.72.13,NOERROR,11
2026-03-09T14:38:47.048Z,RSCH-JUP-04,10.55.72.10,windowsupdate.com,A,13.107.4.50,NOERROR,8
2026-03-09T14:38:56.846Z,FIN-WS31,10.24.18.52,ssm.us-west-2.amazonaws.com,A,52.94.185.30,NOERROR,9
2026-03-09T14:39:35.741Z,MAC-OPS-02,10.88.44.53,graph.microsoft.com,A,20.190.128.11,NOERROR,3
2026-03-09T14:39:54.477Z,SEC-JUMP-01,10.3.8.12,api.statuspage.io,A,104.192.142.25,NOERROR,13
2026-03-09T14:40:10.232Z,FIN-WS16,10.24.18.104,pypi.org,A,151.101.64.223,NOERROR,29
2026-03-09T14:40:28.765Z,MAC-DEV-21,10.88.44.97,swcdn.apple.com,A,17.253.144.21,NOERROR,5
2026-03-09T14:40:50.833Z,HR-WS09,10.31.9.44,brew.sh,A,185.199.108.153,NOERROR,8
2026-03-09T14:40:57.723Z,MAC-DEV-19,10.88.44.119,console.aws.amazon.com,A,54.239.28.85,NOERROR,7
2026-03-09T14:41:26.718Z,MAC-DEV-19,10.88.44.119,splunk.halcyonmeridian.com,A,10.3.8.20,NOERROR,16
2026-03-09T14:41:30.237Z,MAC-DESIGN-03,10.88.44.86,apple.com,A,17.253.144.10,NOERROR,42
2026-03-09T14:42:03.321Z,HR-WS09,10.31.9.44,eks.us-west-2.amazonaws.com,A,52.94.181.22,NOERROR,8
2026-03-09T14:42:15.992Z,SALES-WS19,10.42.7.86,upload.box.com,A,74.112.186.55,NOERROR,18
2026-03-09T14:42:26.938Z,MAC-DEV-04,10.88.44.31,graph.microsoft.com,A,20.190.128.11,NOERROR,6
2026-03-09T14:43:17.370Z,MAC-DESIGN-03,10.88.44.86,brew.sh,A,185.199.108.153,NOERROR,45
2026-03-09T14:43:26.033Z,BLD-RUN-03,10.8.4.20,docker.io,A,44.208.254.194,NOERROR,12
2026-03-09T14:44:06.693Z,MAC-DEV-19,10.88.44.119,zoom.us,A,170.114.52.3,NOERROR,9
2026-03-09T14:44:16.590Z,RSCH-JUP-04,10.55.72.10,s3.us-west-2.amazonaws.com,A,52.92.128.17,NOERROR,3
2026-03-09T14:44:31.240Z,FIN-WS31,10.24.18.52,windowsupdate.com,A,13.107.5.50,NOERROR,2
2026-03-09T14:44:34.231Z,MAC-DESIGN-03,10.88.44.86,s3.us-west-2.amazonaws.com,A,52.92.128.17,NOERROR,2
2026-03-09T14:44:35.875Z,MAC-DEV-19,10.88.44.119,gist.githubusercontent.com,A,185.199.109.133,NOERROR,15
2026-03-09T14:45:56.048Z,MAC-DEV-06,10.88.44.75,raw.githubusercontent.com,A,185.199.109.133,NOERROR,4
2026-03-09T14:45:59.487Z,MAC-DEV-17,10.88.44.17,swcdn.apple.com,A,17.253.144.20,NOERROR,4
2026-03-09T14:46:11.532Z,SALES-WS14,10.42.7.61,accounts.google.com,A,142.250.72.45,NOERROR,2
2026-03-09T14:46:23.029Z,FIN-WS29,10.24.18.92,sharepoint.com,A,13.107.136.10,NOERROR,12
2026-03-09T14:46:52.646Z,RSCH-JUP-03,10.55.72.9,console.aws.amazon.com,A,54.239.28.86,NOERROR,10
2026-03-09T14:47:02.930Z,RSCH-JUP-03,10.55.72.9,registry-1.docker.io,A,34.194.164.123,NOERROR,37
2026-03-09T14:47:14.428Z,FIN-WS29,10.24.18.92,gist.githubusercontent.com,A,185.199.108.133,NOERROR,3
2026-03-09T14:47:33.401Z,FIN-WS33,10.24.18.84,api.github.com,A,140.82.113.5,NOERROR,20
2026-03-09T14:47:57.958Z,FIN-WS27,10.24.18.61,halcyonmeridian.box.com,A,74.112.186.44,NOERROR,23
2026-03-09T14:48:46.686Z,MAC-DESIGN-03,10.88.44.86,pypi.org,A,151.101.64.223,NOERROR,3
2026-03-09T14:48:59.377Z,OPS-WS05,10.8.12.55,docs.aws.amazon.com,A,18.160.18.74,NOERROR,28
2026-03-09T14:49:05.094Z,FIN-WS33,10.24.18.84,s3.us-west-2.amazonaws.com,A,52.92.129.33,NOERROR,3
2026-03-09T14:49:21.117Z,BLD-RUN-03,10.8.4.20,api.box.com,A,74.112.186.144,NOERROR,16
2026-03-09T14:49:58.406Z,MAC-DEV-21,10.88.44.97,fs-internal-02.halcyonmeridian.com,A,10.24.2.18,NOERROR,23
2026-03-09T14:50:21.298Z,FIN-WS29,10.24.18.92,s3.us-west-2.amazonaws.com,A,52.92.128.17,NOERROR,28
2026-03-09T14:51:32.762Z,MAC-DEV-19,10.88.44.119,gist.githubusercontent.com,A,185.199.109.133,NOERROR,5
2026-03-09T14:51:50.584Z,FIN-WS22,10.24.18.41,upload.box.com,A,74.112.186.55,NOERROR,2
2026-03-09T14:52:28.663Z,FIN-WS22,10.24.18.41,sts.us-west-2.amazonaws.com,A,52.94.176.11,NOERROR,15
2026-03-09T14:52:39.946Z,OPS-WS12,10.8.12.68,upload.box.com,A,74.112.186.65,NOERROR,25
2026-03-09T14:53:05.629Z,MAC-DEV-04,10.88.44.31,fs-internal-02.halcyonmeridian.com,A,10.24.2.18,NOERROR,4
2026-03-09T14:53:36.228Z,HR-WS09,10.31.9.44,sts.us-west-2.amazonaws.com,A,52.94.176.11,NOERROR,16
2026-03-09T14:53:55.381Z,FIN-WS33,10.24.18.84,login.microsoftonline.com,A,20.190.128.25,NOERROR,19
2026-03-09T14:53:55.583Z,FIN-WS33,10.24.18.84,wpad.research.halcyonmeridian.com,A,-,SERVFAIL,8
2026-03-09T14:54:13.144Z,MAC-DEV-19,10.88.44.119,ntp-secondary.corp.halcyonmeridian.com,A,-,NXDOMAIN,17
2026-03-09T14:55:15.169Z,FIN-WS31,10.24.18.52,brew.sh,A,185.199.109.153,NOERROR,27
2026-03-09T14:55:33.388Z,MAC-DEV-09,10.88.44.42,api.zoom.us,A,170.114.10.11,NOERROR,66
2026-03-09T14:55:37.338Z,MAC-DEV-17,10.88.44.17,teams.microsoft.com,A,52.113.194.133,NOERROR,6
2026-03-09T14:55:55.882Z,BLD-RUN-02,10.8.4.19,github.com,A,140.82.112.4,NOERROR,6
2026-03-09T14:56:08.098Z,MAC-DEV-14,10.88.44.108,eks.us-west-2.amazonaws.com,A,52.94.180.22,NOERROR,45
2026-03-09T14:57:37.191Z,FIN-WS33,10.24.18.84,cdn.slack.com,A,18.160.10.14,NOERROR,9
2026-03-09T14:57:44.208Z,SALES-WS22,10.42.7.97,api.github.com,A,140.82.113.5,NOERROR,12
2026-03-09T14:58:14.424Z,HR-WS17,10.31.9.76,ocsp.digicert.com,A,93.184.220.30,NOERROR,9
2026-03-09T14:58:42.499Z,BLD-RUN-02,10.8.4.19,objects.githubusercontent.com,A,185.199.108.133,NOERROR,44
2026-03-09T14:58:52.309Z,MAC-DEV-04,10.88.44.31,fs-internal-02.halcyonmeridian.com,A,10.24.2.18,NOERROR,5
2026-03-09T14:59:00.747Z,SALES-WS19,10.42.7.86,registry-1.docker.io,A,44.208.254.194,NOERROR,10
2026-03-09T14:59:27.977Z,FIN-WS29,10.24.18.92,sharepoint.com,A,13.107.136.10,NOERROR,22
2026-03-09T14:59:38.664Z,BLD-RUN-02,10.8.4.19,crl.microsoft.com,A,23.53.35.17,NOERROR,9
2026-03-09T15:00:26.245Z,BLD-RUN-02,10.8.4.19,gist.githubusercontent.com,A,185.199.108.133,NOERROR,18
2026-03-09T15:00:51.324Z,HR-WS11,10.31.9.58,crl.microsoft.com,A,23.53.35.18,NOERROR,2
2026-03-09T15:01:27.803Z,SALES-WS22,10.42.7.97,portal.office.com,A,13.107.9.171,NOERROR,34
2026-03-09T15:01:41.956Z,MAC-DEV-09,10.88.44.42,raw.githubusercontent.com,A,185.199.109.133,NOERROR,23
2026-03-09T15:03:11.134Z,SALES-WS19,10.42.7.86,windowsupdate.com,A,13.107.5.50,NOERROR,17
2026-03-09T15:03:18.279Z,FIN-WS22,10.24.18.41,slack.com,A,34.149.100.209,NOERROR,14
2026-03-09T15:03:46.372Z,SALES-WS14,10.42.7.61,jenkins-retired.corp.halcyonmeridian.com,A,-,NXDOMAIN,12
2026-03-09T15:04:14.821Z,BLD-RUN-03,10.8.4.20,gitlab.halcyonmeridian.com,A,10.8.4.30,NOERROR,60
2026-03-09T15:04:26.872Z,FIN-WS29,10.24.18.92,proxy-autoconfig.corp.halcyonmeridian.com,A,-,NXDOMAIN,28
2026-03-09T15:05:00.653Z,MAC-OPS-02,10.88.44.53,console.aws.amazon.com,A,54.239.28.86,NOERROR,4
2026-03-09T15:05:12.783Z,HR-WS17,10.31.9.76,login.microsoftonline.com,A,20.190.128.26,NOERROR,7
2026-03-09T15:05:58.044Z,SEC-JUMP-01,10.3.8.12,files.pythonhosted.org,A,151.101.65.63,NOERROR,15
2026-03-09T15:06:44.124Z,SALES-WS19,10.42.7.86,gitlab.halcyonmeridian.com,A,10.8.4.30,NOERROR,3
2026-03-09T15:07:25.612Z,MAC-DEV-09,10.88.44.42,raw.githubusercontent.com,A,185.199.108.133,NOERROR,12
2026-03-09T15:07:26.175Z,FIN-WS16,10.24.18.104,docs.google.com,A,142.250.72.78,NOERROR,12
2026-03-09T15:09:40.364Z,SALES-WS22,10.42.7.97,vpn-canary.corp.halcyonmeridian.com,A,-,NXDOMAIN,32
2026-03-09T15:10:18.097Z,HR-WS11,10.31.9.58,gitlab.halcyonmeridian.com,A,10.8.4.30,NOERROR,8
2026-03-09T15:10:28.363Z,BLD-RUN-03,10.8.4.20,teams-cache.corp.halcyonmeridian.com,A,-,NXDOMAIN,18
2026-03-09T15:11:32.160Z,MAC-DEV-12,10.88.44.64,objects.githubusercontent.com,A,185.199.109.133,NOERROR,3
2026-03-09T15:11:41.217Z,SALES-WS14,10.42.7.61,api.github.com,A,140.82.113.5,NOERROR,15
2026-03-09T15:12:03.444Z,MAC-DESIGN-03,10.88.44.86,windowsupdate.com,A,13.107.5.50,NOERROR,11
2026-03-09T15:12:39.443Z,SALES-WS22,10.42.7.97,raw.githubusercontent.com,A,185.199.109.133,NOERROR,11
2026-03-09T15:13:17.300Z,MAC-DEV-19,10.88.44.119,apple.com,A,17.253.144.11,NOERROR,6
2026-03-09T15:14:47.102Z,SALES-WS19,10.42.7.86,graph.microsoft.com,A,20.190.128.11,NOERROR,21
2026-03-09T15:15:16.935Z,OPS-WS12,10.8.12.68,gist.githubusercontent.com,A,185.199.109.133,NOERROR,15
2026-03-09T15:15:56.255Z,BLD-RUN-02,10.8.4.19,api.zoom.us,A,170.114.10.11,NOERROR,4
2026-03-09T15:16:18.821Z,MAC-DEV-04,10.88.44.31,api.zoom.us,A,170.114.10.11,NOERROR,5
2026-03-09T15:16:31.684Z,OPS-WS12,10.8.12.68,raw.githubusercontent.com,A,185.199.109.133,NOERROR,16
2026-03-09T15:16:57.892Z,MAC-DEV-19,10.88.44.119,halcyonmeridian.box.com,A,74.112.186.44,NOERROR,9
2026-03-09T15:16:58.798Z,RSCH-JUP-04,10.55.72.10,graph.microsoft.com,A,20.190.128.11,NOERROR,4
2026-03-09T15:18:55.146Z,OPS-WS12,10.8.12.68,upload.box.com,A,74.112.186.65,NOERROR,6
2026-03-09T15:18:59.906Z,HR-WS09,10.31.9.44,cdn.slack.com,A,18.160.10.83,NOERROR,4
2026-03-09T15:19:08.598Z,HR-WS11,10.31.9.58,gist.githubusercontent.com,A,185.199.108.133,NOERROR,7
2026-03-09T15:19:11.777Z,MAC-DESIGN-03,10.88.44.86,wiki.halcyonmeridian.com,A,10.8.12.30,NOERROR,7
2026-03-09T15:20:15.966Z,RSCH-JUP-03,10.55.72.9,portal.office.com,A,13.107.6.171,NOERROR,4
2026-03-09T15:20:38.690Z,MAC-DEV-21,10.88.44.97,fs-internal-02.halcyonmeridian.com,A,10.24.2.18,NOERROR,7
2026-03-09T15:21:54.363Z,MAC-DEV-21,10.88.44.97,docs.google.com,A,142.250.72.110,NOERROR,3
2026-03-09T15:22:45.772Z,MAC-DEV-14,10.88.44.108,zoom.us,A,170.114.52.3,NOERROR,27
2026-03-09T15:23:47.125Z,MAC-DEV-19,10.88.44.119,gist.githubusercontent.com,A,185.199.109.133,NOERROR,45
2026-03-09T15:24:07.142Z,FIN-WS16,10.24.18.104,outlook.office.com,A,40.97.153.34,NOERROR,27
2026-03-09T15:24:30.396Z,SALES-WS08,10.42.7.72,console.aws.amazon.com,A,54.239.28.86,NOERROR,14
2026-03-09T15:25:25.223Z,MAC-OPS-02,10.88.44.53,halcyonmeridian.box.com,A,74.112.186.55,NOERROR,4
2026-03-09T15:25:32.704Z,HR-WS17,10.31.9.76,graph.microsoft.com,A,20.190.128.12,NOERROR,13
2026-03-09T15:25:50.019Z,SEC-JUMP-01,10.3.8.12,scan-to-mail.corp.halcyonmeridian.com,A,-,SERVFAIL,30
2026-03-09T15:27:16.645Z,FIN-WS24,10.24.18.116,fs-internal-02.halcyonmeridian.com,A,10.24.2.18,NOERROR,8
2026-03-09T15:27:47.067Z,RSCH-JUP-04,10.55.72.10,accounts.google.com,A,142.250.72.13,NOERROR,6
2026-03-09T15:27:51.574Z,MAC-OPS-02,10.88.44.53,gist.githubusercontent.com,A,185.199.108.133,NOERROR,5
2026-03-09T15:28:42.609Z,MAC-DEV-17,10.88.44.17,github.com,A,140.82.112.4,NOERROR,15
2026-03-09T15:28:49.312Z,MAC-OPS-02,10.88.44.53,pypi.org,A,151.101.64.223,NOERROR,16
2026-03-09T15:29:10.737Z,FIN-WS31,10.24.18.52,api.box.com,A,74.112.186.144,NOERROR,6
2026-03-09T15:29:21.902Z,OPS-WS05,10.8.12.55,api.zoom.us,A,170.114.10.12,NOERROR,12
2026-03-09T15:29:24.819Z,SALES-WS08,10.42.7.72,gitlab.halcyonmeridian.com,A,10.8.4.30,NOERROR,11
